,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,province_score
13548,1,365000.0,0.9687152237509414,0.48002562114110164,1,1,0,1,1.0786885245901638
13549,1,399000.0,0.18645343900427552,0.5035887371776923,1,1,0,0,1.2754098360655737
13550,1,435000.0,0.9687152237509414,-0.26221253401150296,1,1,0,1,1.2754098360655737
13551,1,545000.0,2.5332387932442733,2.4122011361415328,1,0,0,1,1.2754098360655737
13552,0,299000.0,-0.5958083457423904,-0.6863486226701342,1,0,0,1,1.1114754098360655
13553,0,185000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.0163934426229508
13554,0,289000.0,-0.5958083457423904,-0.980887573127517,1,0,0,1,1.2754098360655737
13555,1,785000.0,2.5332387932442733,0.9984141739460953,1,0,0,1,1.1114754098360655
13556,0,299000.0,-0.5958083457423904,-0.4978436943774092,0,0,0,1,1.1967213114754098
13557,0,249000.0,-0.5958083457423904,-0.5567514844688858,1,0,0,1,1.1967213114754098
13558,1,275000.0,0.9687152237509414,0.798127687635075,1,0,0,1,0.6524590163934426
13559,1,330000.0,1.7509770084976073,0.6803121074521219,1,0,0,1,1.0786885245901638
13560,0,193000.0,-1.3780701304890564,-1.322552755658081,0,0,0,1,1.1114754098360655
13561,1,535000.0,1.7509770084976073,2.094099069647559,1,0,0,1,0.6524590163934426
13562,1,149000.0,-1.3780701304890564,-0.7334748547433154,0,1,0,0,1.0163934426229508
13563,0,500000.0,-0.5958083457423904,-0.4978436943774092,1,1,0,1,1.2426229508196722
13564,0,256500.0,-1.3780701304890564,-1.0044506891641076,1,0,0,1,1.0163934426229508
13565,1,165000.0,0.18645343900427552,0.3150838088849673,1,0,0,0,1.0163934426229508
13566,1,450000.0,2.5332387932442733,1.7406523290987,0,1,0,1,1.2754098360655737
13567,0,280307.0,-0.5958083457423904,-0.603877716542067,1,1,0,1,1.0163934426229508
13568,0,249000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.0163934426229508
13569,1,237000.0,0.18645343900427552,0.04410797446417511,0,0,0,1,1.2754098360655737
13570,1,385000.0,0.18645343900427552,-0.3211203241029795,0,0,0,1,1.1114754098360655
13571,1,229000.0,0.18645343900427552,-0.20330474392002643,0,0,0,1,0.8163934426229508
13572,0,125000.0,-1.3780701304890564,-0.8984166669994498,0,0,0,1,1.0163934426229508
13573,1,208000.0,1.7509770084976073,1.7406523290987,0,0,0,1,0.8852459016393442
13574,1,645000.0,2.5332387932442733,1.7406523290987,1,1,1,1,0.7816393442622951
13575,0,378000.0,0.9687152237509414,2.0351912795560825,0,0,0,1,1.0163934426229508
13576,1,335000.0,0.18645343900427552,0.5624965272691688,1,0,0,1,0.7816393442622951
13577,1,55000.0,-0.5958083457423904,-0.7806010868164966,0,0,0,1,0.8852459016393442
13578,1,499000.0,0.9687152237509414,0.7392198975435985,1,1,1,1,1.2754098360655737
13579,0,355000.0,-1.3780701304890564,-1.09870315331047,1,0,0,1,1.1967213114754098
13581,1,435000.0,0.9687152237509414,0.4446809470862157,1,0,0,1,1.2754098360655737
13582,0,279000.0,-0.5958083457423904,-0.7806010868164966,1,1,0,1,1.0786885245901638
13583,0,160000.0,-0.5958083457423904,-0.8512904349262685,0,0,1,1,0.7816393442622951
13584,0,350000.0,0.18645343900427552,-0.4035912302310467,1,1,0,1,1.1967213114754098
13585,0,185000.0,-1.3780701304890564,-0.980887573127517,0,0,0,1,1.1967213114754098
13586,1,595000.0,1.7509770084976073,4.7567311817823,1,0,0,1,1.0786885245901638
13587,1,249500.0,0.9687152237509414,0.4446809470862157,1,1,0,1,1.0163934426229508
13588,1,199000.0,0.18645343900427552,0.07945264851906104,1,1,0,1,0.6524590163934426
13589,0,199000.0,-1.3780701304890564,-1.2754265235848998,0,0,0,1,1.1967213114754098
13590,1,441000.0,0.18645343900427552,0.4211178310496251,0,1,0,1,1.0786885245901638
13591,0,309900.0,-0.5958083457423904,-0.8277273188896779,1,0,0,1,1.0786885245901638
13592,1,430000.0,2.5332387932442733,1.4225502626047266,1,1,0,1,1.0163934426229508
13593,1,319000.0,1.7509770084976073,0.9630694998912094,1,0,0,1,1.1114754098360655
13594,1,249000.0,0.9687152237509414,0.4682440631228063,1,0,0,1,1.0163934426229508
13595,1,259500.0,0.18645343900427552,-0.8277273188896779,0,1,0,1,1.0163934426229508
13596,0,260000.0,-1.3780701304890564,-0.9691060151092217,1,0,0,1,1.1967213114754098
13597,0,179000.0,-0.5958083457423904,-0.8512904349262685,0,0,0,1,0.7816393442622951
13598,1,885000.0,1.7509770084976073,3.5078860318429967,1,1,0,1,1.0786885245901638
13599,1,299000.0,-0.5958083457423904,0.9512879418729141,1,0,0,1,0.6524590163934426
13600,1,690000.0,2.5332387932442733,3.0366237111111842,1,0,0,1,1.0163934426229508
13601,1,161000.0,0.18645343900427552,0.32686536690326257,1,0,0,1,0.6524590163934426
13602,1,960000.0,0.9687152237509414,1.2693900083668874,0,0,0,1,1.2754098360655737
13603,0,335000.0,-0.5958083457423904,-0.5567514844688858,1,0,0,1,1.1114754098360655
13604,1,415000.0,0.9687152237509414,0.4446809470862157,0,0,0,1,1.1114754098360655
13606,1,330000.0,1.7509770084976073,0.6803121074521219,1,0,0,1,1.2754098360655737
13607,0,360000.0,-0.5958083457423904,-0.5331883684322951,1,0,0,1,1.2426229508196722
13608,1,280000.0,0.18645343900427552,0.32686536690326257,0,0,0,1,0.8163934426229508
13609,1,995000.0,0.9687152237509414,2.730303202635506,1,1,1,1,1.0163934426229508
13610,1,291500.0,0.18645343900427552,0.1619235546471282,1,0,0,1,1.0163934426229508
13611,0,395000.0,0.18645343900427552,-0.4978436943774092,1,1,0,1,1.1114754098360655
13612,1,295000.0,0.18645343900427552,-0.14439695382854986,1,1,1,1,1.0163934426229508
13613,0,1150000.0,0.18645343900427552,0.456462505104511,1,0,0,1,1.0163934426229508
13614,1,199000.0,-0.5958083457423904,-0.026581373645596755,1,0,0,1,1.0163934426229508
13615,0,195000.0,-1.3780701304890564,-0.9691060151092217,1,0,0,0,1.1967213114754098
13616,1,185000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,0.6524590163934426
13617,1,499000.0,0.18645343900427552,-0.026581373645596755,0,1,0,1,1.1967213114754098
13618,1,365000.0,1.7509770084976073,0.8452539197082563,1,1,0,1,0.8852459016393442
13619,0,395000.0,0.9687152237509414,-0.13261539581025455,1,0,0,1,1.0163934426229508
13620,0,555000.0,0.18645343900427552,-0.5331883684322951,1,0,0,1,1.1967213114754098
13621,1,790000.0,0.18645343900427552,0.9866326159278,0,1,0,1,1.1114754098360655
13622,1,325000.0,0.18645343900427552,1.2811715663851828,0,1,0,1,1.0163934426229508
13623,1,598000.0,2.5332387932442733,4.568226253489574,0,0,0,1,1.0786885245901638
13624,1,349000.0,0.18645343900427552,-0.09727072175536862,0,0,0,1,1.2754098360655737
13625,1,249000.0,0.18645343900427552,-0.5214068104139998,0,0,0,1,1.0786885245901638
13626,0,119000.0,-1.3780701304890564,-1.0633584792555841,0,0,0,1,0.7816393442622951
13627,1,120000.0,0.18645343900427552,-0.6274408325786576,0,0,0,1,0.7816393442622951
13628,0,385000.0,0.18645343900427552,-0.1797416278834358,1,0,0,1,0.7816393442622951
13629,0,597500.0,-0.5958083457423904,0.10301576455565166,1,1,0,1,1.1967213114754098
13630,1,219000.0,0.18645343900427552,-0.3800281141944561,1,1,0,1,1.2426229508196722
13632,1,319000.0,0.9687152237509414,-0.7923826448347919,1,0,0,1,0.6524590163934426
13633,0,200000.0,-1.3780701304890564,-1.1929556174568325,0,0,0,1,1.1114754098360655
13634,1,470000.0,0.9687152237509414,0.32686536690326257,0,0,0,1,1.2754098360655737
13635,0,498000.0,-0.5958083457423904,-0.8395088769079733,0,0,0,1,1.0163934426229508
13636,1,590000.0,0.9687152237509414,2.577142948397667,1,1,0,1,0.8852459016393442
13637,0,239000.0,-1.3780701304890564,-0.8866351089811545,0,1,0,1,1.0786885245901638
13638,1,475000.0,0.18645343900427552,-0.26221253401150296,1,0,0,0,1.1967213114754098
13639,0,249000.0,0.18645343900427552,-0.5449699264505904,1,0,0,1,1.2754098360655737
13640,1,75000.0,-0.5958083457423904,-0.3800281141944561,1,0,0,0,0.7816393442622951
13641,1,445000.0,0.18645343900427552,0.23261290275690008,1,0,0,1,1.0786885245901638
13642,1,399000.0,1.7509770084976073,1.092666638092458,1,1,0,0,1.1114754098360655
13643,1,280000.0,0.18645343900427552,0.09123420653735635,1,0,0,1,1.0163934426229508
13644,1,415000.0,0.18645343900427552,-0.26221253401150296,1,0,0,1,1.2426229508196722
13645,0,300000.0,-0.5958083457423904,-0.910198225017745,1,0,0,1,1.2426229508196722
13646,1,265000.0,0.18645343900427552,0.2915206928483766,1,0,0,1,1.2754098360655737
13647,0,314500.0,-0.5958083457423904,-0.9691060151092217,1,0,0,1,1.0163934426229508
13648,1,290000.0,4.880024147484271,1.6817445390072234,0,0,0,1,1.0163934426229508
13649,1,135000.0,-0.5958083457423904,-0.8512904349262685,0,0,0,1,0.6524590163934426
13650,0,175000.0,-0.5958083457423904,-0.9926691311458122,1,0,0,1,0.8163934426229508
13651,1,729000.0,2.5332387932442733,0.9159432678180282,0,1,0,1,1.1114754098360655
13652,1,485000.0,0.9687152237509414,1.4343318206230218,0,1,0,1,1.2754098360655737
13653,0,850000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.0163934426229508
13654,1,740000.0,0.9687152237509414,0.4682440631228063,1,1,0,1,1.2754098360655737
13655,1,395000.0,6.444547716977602,3.8966774464467417,1,1,0,1,0.8163934426229508
13656,0,257500.0,-1.3780701304890564,-0.7452564127616107,1,0,0,1,1.0786885245901638
13657,0,233982.0,-0.5958083457423904,-0.7923826448347919,1,1,0,1,1.1114754098360655
13658,0,404500.0,-0.5958083457423904,-0.6745670646518389,1,1,0,1,1.0786885245901638
13659,0,358500.0,-0.5958083457423904,-0.6274408325786576,1,1,0,1,1.0163934426229508
13660,1,329000.0,1.7509770084976073,0.020544858427584488,0,0,0,1,1.0786885245901638
13661,1,299000.0,0.9687152237509414,1.893812583336539,1,0,0,1,1.0163934426229508
13662,1,435000.0,-0.5958083457423904,0.0323264164458798,1,1,0,1,1.1114754098360655
13663,0,260000.0,-0.5958083457423904,-1.0280138052006982,0,0,0,1,1.1967213114754098
13664,0,475000.0,-0.5958083457423904,-0.09727072175536862,1,0,0,1,1.2426229508196722
13665,1,549500.0,0.9687152237509414,0.1501419966288329,1,1,0,1,1.1114754098360655
13666,1,549900.0,0.9687152237509414,0.4446809470862157,0,1,0,1,1.1114754098360655
13667,1,289000.0,0.18645343900427552,-0.6156592745603623,1,1,0,1,0.6524590163934426
13668,0,265000.0,-1.3780701304890564,-0.8748535509628591,1,0,0,1,1.1967213114754098
13669,0,185000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.1114754098360655
13670,0,315000.0,-1.3780701304890564,-0.9691060151092217,1,0,0,1,1.0163934426229508
13671,1,110000.0,0.18645343900427552,-0.6745670646518389,0,1,0,0,0.6524590163934426
13672,1,65000.0,-1.3780701304890564,-0.9691060151092217,0,1,0,0,0.6524590163934426
13673,1,95000.0,-0.5958083457423904,-0.6745670646518389,0,0,0,1,0.6524590163934426
13674,1,125000.0,-0.5958083457423904,-0.6156592745603623,0,0,0,1,1.1114754098360655
13675,1,319000.0,0.18645343900427552,-0.2739940920297983,1,1,0,1,1.0163934426229508
13676,0,220000.0,-0.5958083457423904,-0.910198225017745,1,0,0,1,1.2754098360655737
13677,1,749000.0,1.7509770084976073,2.153006859739036,1,1,0,1,1.2754098360655737
13678,1,280000.0,0.18645343900427552,0.4682440631228063,1,1,0,1,1.0786885245901638
13679,0,149000.0,-1.3780701304890564,-1.3461158716946715,0,0,0,1,1.0163934426229508
13680,1,85000.0,0.18645343900427552,0.5624965272691688,0,0,0,1,0.8163934426229508
13681,1,249000.0,0.9687152237509414,0.5507149692508735,0,0,0,0,1.0163934426229508
13682,0,317689.0,-0.5958083457423904,-0.34468344013957014,1,0,0,1,1.1114754098360655
13683,0,625000.0,-0.5958083457423904,-0.41537278824934204,1,0,0,1,1.0163934426229508
13684,1,895000.0,0.9687152237509414,2.8009925507452778,0,0,0,0,1.2754098360655737
13685,0,680000.0,0.18645343900427552,0.4446809470862157,1,0,0,1,1.2754098360655737
13686,1,350000.0,0.18645343900427552,0.1619235546471282,0,0,0,1,1.0163934426229508
13687,0,299000.0,-0.5958083457423904,-0.7806010868164966,1,0,0,1,1.0163934426229508
13688,0,448000.0,0.18645343900427552,-0.14439695382854986,1,0,0,1,1.0786885245901638
13689,0,278000.0,-0.5958083457423904,-0.6981301806884295,1,0,0,1,1.1114754098360655
13690,1,199000.0,0.9687152237509414,0.07945264851906104,1,0,0,1,0.7816393442622951
13691,1,392000.0,0.9687152237509414,0.17370511266542354,0,0,0,1,0.6524590163934426
13692,0,435000.0,-0.5958083457423904,-0.36824655617616076,1,1,0,1,1.2754098360655737
13693,0,258000.0,0.18645343900427552,-0.4978436943774092,1,1,0,1,0.7816393442622951
13694,1,125000.0,-0.5958083457423904,0.008763300409289177,0,0,0,0,0.6524590163934426
13695,0,210000.0,-1.3780701304890564,-0.910198225017745,1,0,0,1,1.0163934426229508
13696,0,248000.0,-1.3780701304890564,-0.8984166669994498,1,0,0,1,1.1967213114754098
13697,1,200000.0,-1.3780701304890564,-1.1458293853836512,1,0,0,1,1.0786885245901638
13698,0,105000.0,-0.5958083457423904,-0.7688195287982014,0,0,0,1,0.8163934426229508
13699,1,294200.0,0.9687152237509414,0.20904978672030947,0,1,0,1,1.0163934426229508
13700,0,275000.0,-0.5958083457423904,-0.8277273188896779,1,0,0,1,1.0786885245901638
13701,1,530000.0,0.18645343900427552,0.5978412013240547,1,1,0,0,1.1967213114754098
13702,1,263000.0,0.9687152237509414,0.8570354777265515,0,0,0,1,1.0163934426229508
13703,1,365000.0,0.9687152237509414,0.7392198975435985,0,1,0,0,0.6524590163934426
13704,0,139500.0,-1.3780701304890564,-1.3107711976397856,1,0,0,1,1.0163934426229508
13705,1,130000.0,0.18645343900427552,-0.7334748547433154,0,0,0,1,0.6524590163934426
13706,1,175000.0,-0.5958083457423904,-0.6981301806884295,0,0,0,1,0.8163934426229508
13707,0,440000.0,-0.5958083457423904,-0.6156592745603623,0,0,0,1,1.1967213114754098
13708,1,380000.0,0.9687152237509414,0.05588953248247042,0,0,0,0,1.1967213114754098
13709,1,295000.0,0.18645343900427552,-0.026581373645596755,1,1,0,1,0.7816393442622951
13710,0,155000.0,-0.5958083457423904,-0.8395088769079733,0,0,0,1,0.6524590163934426
13711,1,499000.0,1.7509770084976073,1.0808850800741625,1,1,1,1,0.7816393442622951
13712,0,280000.0,0.18645343900427552,-0.4978436943774092,1,0,0,1,1.2754098360655737
13713,1,950000.0,1.7509770084976073,1.1515744281839344,1,1,0,1,1.1967213114754098
13715,0,260000.0,-0.5958083457423904,-0.7806010868164966,1,0,0,1,1.0786885245901638
13716,1,299000.0,0.18645343900427552,0.32686536690326257,1,1,0,1,1.0163934426229508
13717,0,255000.0,-0.5958083457423904,-0.5567514844688858,1,0,0,1,1.1114754098360655
13718,1,120000.0,-0.5958083457423904,-0.47428057834081855,0,0,0,0,0.8163934426229508
13719,0,750000.0,1.7509770084976073,1.139792870165639,1,1,0,1,1.1967213114754098
13720,0,149000.0,-1.3780701304890564,-1.0515769212372887,1,0,0,0,0.7816393442622951
13721,0,267000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.2754098360655737
13722,0,150000.0,-1.3780701304890564,-0.9691060151092217,0,0,0,1,1.1967213114754098
13723,1,920000.0,1.7509770084976073,1.2693900083668874,0,1,0,1,1.1967213114754098
13724,1,329000.0,0.9687152237509414,-0.026581373645596755,0,1,0,1,1.1114754098360655
13725,0,189000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.0786885245901638
13726,1,370000.0,0.9687152237509414,0.8688170357448469,0,1,0,1,0.8852459016393442
13727,1,137000.0,0.18645343900427552,-0.22686785995661704,0,0,0,1,0.6524590163934426
13728,0,425000.0,0.18645343900427552,0.008763300409289177,1,0,0,1,1.1114754098360655
13729,0,895000.0,0.18645343900427552,-0.5449699264505904,1,1,0,1,1.0163934426229508
13730,1,344500.0,0.18645343900427552,-0.3211203241029795,0,1,0,1,1.1114754098360655
13731,1,369000.0,0.9687152237509414,-0.21508630193832173,0,1,0,1,1.1114754098360655
13732,0,945000.0,-0.5958083457423904,-1.0044506891641076,1,0,0,1,1.0163934426229508
13733,0,247668.0,-1.3780701304890564,-0.7099117387067247,1,1,0,1,1.0163934426229508
13734,1,374000.0,-0.5958083457423904,-0.06192604770048269,0,1,0,1,1.0163934426229508
13735,1,649000.0,1.7509770084976073,2.270822439921989,0,0,0,0,1.1114754098360655
13736,0,295000.0,-0.5958083457423904,-1.1104847113287655,1,0,0,1,1.0163934426229508
13737,0,159000.0,-2.160331915235722,-1.357897429712967,1,0,0,1,1.1967213114754098
13738,1,1190000.0,1.7509770084976073,3.2722548714770903,1,0,0,1,1.2754098360655737
13739,1,324500.0,0.18645343900427552,0.17370511266542354,1,1,0,1,1.0786885245901638
13740,0,150000.0,-0.5958083457423904,-0.5685330424871811,1,1,0,1,1.0163934426229508
13741,1,685000.0,1.7509770084976073,1.5639289588242702,1,0,0,1,1.2426229508196722
13742,1,1275000.0,0.9687152237509414,2.7067400865989155,1,1,0,1,0.7816393442622951
13743,0,200000.0,-0.5958083457423904,-0.7452564127616107,1,0,0,1,1.0163934426229508
13744,1,297348.0,0.18645343900427552,0.06767109050076574,0,1,0,1,1.0163934426229508
13745,0,249000.0,-1.3780701304890564,-1.1576109434019466,1,0,0,1,1.1967213114754098
13746,0,446000.0,-0.5958083457423904,-0.5803146005054763,1,1,0,1,1.0786885245901638
13747,1,369000.0,0.18645343900427552,0.5624965272691688,0,1,0,1,1.2754098360655737
13748,0,549000.0,-0.5958083457423904,-0.4978436943774092,1,0,0,1,1.0163934426229508
13749,0,234000.0,-0.5958083457423904,-0.6745670646518389,1,0,0,1,1.1114754098360655
13750,0,259000.0,-0.5958083457423904,-0.8512904349262685,0,0,0,1,1.2754098360655737
13751,1,249000.0,0.18645343900427552,0.1501419966288329,0,0,0,1,1.2754098360655737
13752,1,320000.0,-0.5958083457423904,-0.2975572080663889,0,0,0,1,1.0786885245901638
13753,0,259000.0,-1.3780701304890564,0.06767109050076574,0,0,0,1,1.0786885245901638
13754,1,895000.0,0.9687152237509414,1.1515744281839344,1,0,0,1,1.2426229508196722
13755,1,315000.0,0.9687152237509414,0.7627830135801891,1,1,0,1,1.0163934426229508
13756,1,580000.0,0.18645343900427552,1.0337588480009812,0,1,0,1,0.8852459016393442
13757,0,429000.0,-0.5958083457423904,-0.7099117387067247,1,0,0,1,1.1114754098360655
13758,1,187500.0,1.7509770084976073,0.04410797446417511,1,0,0,1,1.0163934426229508
13759,0,148000.0,-2.160331915235722,-1.1576109434019466,0,0,0,1,1.0786885245901638
13760,0,259000.0,-0.5958083457423904,-0.8159457608713826,1,0,0,1,0.8163934426229508
13761,1,189000.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,1.0786885245901638
13762,1,760000.0,0.9687152237509414,0.644967433397236,0,0,0,1,1.1114754098360655
13763,1,425000.0,0.9687152237509414,0.32686536690326257,0,0,0,1,1.0786885245901638
13764,1,445000.0,1.7509770084976073,2.918808130928231,1,1,1,1,0.6524590163934426
13765,1,99000.0,2.5332387932442733,0.5624965272691688,1,0,0,0,0.6524590163934426
13766,1,555000.0,0.18645343900427552,0.5624965272691688,1,1,0,1,1.1114754098360655
13767,1,285000.0,0.18645343900427552,0.267957576811786,0,1,0,1,1.0163934426229508
13768,1,249000.0,0.18645343900427552,0.8688170357448469,1,0,0,1,1.0163934426229508
13769,0,279000.0,-0.5958083457423904,-0.9926691311458122,1,0,0,1,1.0163934426229508
13770,1,410000.0,-0.5958083457423904,-0.10905227977366393,1,0,0,1,1.1967213114754098
13771,1,249000.0,0.9687152237509414,-0.3800281141944561,0,1,0,1,1.2754098360655737
13772,1,485000.0,0.18645343900427552,0.32686536690326257,1,1,0,1,1.2754098360655737
13773,1,375000.0,0.9687152237509414,-0.21508630193832173,0,0,0,1,0.7816393442622951
13774,1,199000.0,0.18645343900427552,-0.6745670646518389,1,1,0,1,0.8163934426229508
13775,1,180000.0,0.9687152237509414,-0.073707605718778,0,1,0,1,0.8163934426229508
13776,1,225000.0,0.9687152237509414,2.3297302300134652,1,1,0,0,0.8163934426229508
13777,1,320000.0,0.18645343900427552,-0.1797416278834358,1,1,0,1,0.7816393442622951
13778,0,229900.0,0.18645343900427552,-0.6156592745603623,1,0,0,1,1.1114754098360655
13779,1,550000.0,0.9687152237509414,-0.026581373645596755,0,0,0,0,1.1967213114754098
13780,1,179000.0,0.18645343900427552,-0.47428057834081855,0,1,0,1,0.8163934426229508
13781,1,159900.0,0.9687152237509414,-0.6156592745603623,0,0,0,0,1.0786885245901638
13782,1,139000.0,0.9687152237509414,-0.6156592745603623,0,1,0,1,0.8163934426229508
13783,1,99000.0,-0.5958083457423904,-0.6510039486152482,1,0,0,0,0.6524590163934426
13784,0,430000.0,0.18645343900427552,-0.5803146005054763,1,0,0,1,1.0786885245901638
13786,1,340347.0,0.18645343900427552,0.3386469249215579,0,1,0,1,1.0163934426229508
13787,1,419000.0,1.7509770084976073,1.1515744281839344,1,1,0,1,0.6524590163934426
13788,0,325000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.2754098360655737
13789,0,205000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.1114754098360655
